second_of_day,second,minute_of_day,minute,hour,hour12,am_pm,time,time12
75447,27,1257,57,20,08,PM,20:57:27,08:57:27
75448,28,1257,57,20,08,PM,20:57:28,08:57:28
75449,29,1257,57,20,08,PM,20:57:29,08:57:29
75450,30,1257,57,20,08,PM,20:57:30,08:57:30
75451,31,1257,57,20,08,PM,20:57:31,08:57:31
75452,32,1257,57,20,08,PM,20:57:32,08:57:32
75453,33,1257,57,20,08,PM,20:57:33,08:57:33
75454,34,1257,57,20,08,PM,20:57:34,08:57:34
75455,35,1257,57,20,08,PM,20:57:35,08:57:35
75456,36,1257,57,20,08,PM,20:57:36,08:57:36
75457,37,1257,57,20,08,PM,20:57:37,08:57:37
75458,38,1257,57,20,08,PM,20:57:38,08:57:38
75459,39,1257,57,20,08,PM,20:57:39,08:57:39
75460,40,1257,57,20,08,PM,20:57:40,08:57:40
75461,41,1257,57,20,08,PM,20:57:41,08:57:41
75462,42,1257,57,20,08,PM,20:57:42,08:57:42
75463,43,1257,57,20,08,PM,20:57:43,08:57:43
75464,44,1257,57,20,08,PM,20:57:44,08:57:44
75465,45,1257,57,20,08,PM,20:57:45,08:57:45
75466,46,1257,57,20,08,PM,20:57:46,08:57:46
75467,47,1257,57,20,08,PM,20:57:47,08:57:47
75468,48,1257,57,20,08,PM,20:57:48,08:57:48
75469,49,1257,57,20,08,PM,20:57:49,08:57:49
75470,50,1257,57,20,08,PM,20:57:50,08:57:50
75471,51,1257,57,20,08,PM,20:57:51,08:57:51
75472,52,1257,57,20,08,PM,20:57:52,08:57:52
75473,53,1257,57,20,08,PM,20:57:53,08:57:53
75474,54,1257,57,20,08,PM,20:57:54,08:57:54
75475,55,1257,57,20,08,PM,20:57:55,08:57:55
75476,56,1257,57,20,08,PM,20:57:56,08:57:56
75477,57,1257,57,20,08,PM,20:57:57,08:57:57
75478,58,1257,57,20,08,PM,20:57:58,08:57:58
75479,59,1257,57,20,08,PM,20:57:59,08:57:59
75480,00,1258,58,20,08,PM,20:58:00,08:58:00
75481,01,1258,58,20,08,PM,20:58:01,08:58:01
75482,02,1258,58,20,08,PM,20:58:02,08:58:02
75483,03,1258,58,20,08,PM,20:58:03,08:58:03
75484,04,1258,58,20,08,PM,20:58:04,08:58:04
75485,05,1258,58,20,08,PM,20:58:05,08:58:05
75486,06,1258,58,20,08,PM,20:58:06,08:58:06
75487,07,1258,58,20,08,PM,20:58:07,08:58:07
75488,08,1258,58,20,08,PM,20:58:08,08:58:08
75489,09,1258,58,20,08,PM,20:58:09,08:58:09
75490,10,1258,58,20,08,PM,20:58:10,08:58:10
75491,11,1258,58,20,08,PM,20:58:11,08:58:11
75492,12,1258,58,20,08,PM,20:58:12,08:58:12
75493,13,1258,58,20,08,PM,20:58:13,08:58:13
75494,14,1258,58,20,08,PM,20:58:14,08:58:14
75495,15,1258,58,20,08,PM,20:58:15,08:58:15
75496,16,1258,58,20,08,PM,20:58:16,08:58:16
75497,17,1258,58,20,08,PM,20:58:17,08:58:17
75498,18,1258,58,20,08,PM,20:58:18,08:58:18
75499,19,1258,58,20,08,PM,20:58:19,08:58:19
75500,20,1258,58,20,08,PM,20:58:20,08:58:20
75501,21,1258,58,20,08,PM,20:58:21,08:58:21
75502,22,1258,58,20,08,PM,20:58:22,08:58:22
75503,23,1258,58,20,08,PM,20:58:23,08:58:23
75504,24,1258,58,20,08,PM,20:58:24,08:58:24
75505,25,1258,58,20,08,PM,20:58:25,08:58:25
75506,26,1258,58,20,08,PM,20:58:26,08:58:26
75507,27,1258,58,20,08,PM,20:58:27,08:58:27
75508,28,1258,58,20,08,PM,20:58:28,08:58:28
75509,29,1258,58,20,08,PM,20:58:29,08:58:29
75510,30,1258,58,20,08,PM,20:58:30,08:58:30
75511,31,1258,58,20,08,PM,20:58:31,08:58:31
75512,32,1258,58,20,08,PM,20:58:32,08:58:32
75513,33,1258,58,20,08,PM,20:58:33,08:58:33
75514,34,1258,58,20,08,PM,20:58:34,08:58:34
75515,35,1258,58,20,08,PM,20:58:35,08:58:35
75516,36,1258,58,20,08,PM,20:58:36,08:58:36
75517,37,1258,58,20,08,PM,20:58:37,08:58:37
75518,38,1258,58,20,08,PM,20:58:38,08:58:38
75519,39,1258,58,20,08,PM,20:58:39,08:58:39
75520,40,1258,58,20,08,PM,20:58:40,08:58:40
75521,41,1258,58,20,08,PM,20:58:41,08:58:41
75522,42,1258,58,20,08,PM,20:58:42,08:58:42
75523,43,1258,58,20,08,PM,20:58:43,08:58:43
75524,44,1258,58,20,08,PM,20:58:44,08:58:44
75525,45,1258,58,20,08,PM,20:58:45,08:58:45
75526,46,1258,58,20,08,PM,20:58:46,08:58:46
75527,47,1258,58,20,08,PM,20:58:47,08:58:47
75528,48,1258,58,20,08,PM,20:58:48,08:58:48
75529,49,1258,58,20,08,PM,20:58:49,08:58:49
75530,50,1258,58,20,08,PM,20:58:50,08:58:50
75531,51,1258,58,20,08,PM,20:58:51,08:58:51
75532,52,1258,58,20,08,PM,20:58:52,08:58:52
75533,53,1258,58,20,08,PM,20:58:53,08:58:53
75534,54,1258,58,20,08,PM,20:58:54,08:58:54
75535,55,1258,58,20,08,PM,20:58:55,08:58:55
75536,56,1258,58,20,08,PM,20:58:56,08:58:56
75537,57,1258,58,20,08,PM,20:58:57,08:58:57
75538,58,1258,58,20,08,PM,20:58:58,08:58:58
75539,59,1258,58,20,08,PM,20:58:59,08:58:59
75540,00,1259,59,20,08,PM,20:59:00,08:59:00
75541,01,1259,59,20,08,PM,20:59:01,08:59:01
75542,02,1259,59,20,08,PM,20:59:02,08:59:02
75543,03,1259,59,20,08,PM,20:59:03,08:59:03
75544,04,1259,59,20,08,PM,20:59:04,08:59:04
75545,05,1259,59,20,08,PM,20:59:05,08:59:05
75546,06,1259,59,20,08,PM,20:59:06,08:59:06
75547,07,1259,59,20,08,PM,20:59:07,08:59:07
75548,08,1259,59,20,08,PM,20:59:08,08:59:08
75549,09,1259,59,20,08,PM,20:59:09,08:59:09
75550,10,1259,59,20,08,PM,20:59:10,08:59:10
75551,11,1259,59,20,08,PM,20:59:11,08:59:11
75552,12,1259,59,20,08,PM,20:59:12,08:59:12
75553,13,1259,59,20,08,PM,20:59:13,08:59:13
75554,14,1259,59,20,08,PM,20:59:14,08:59:14
75555,15,1259,59,20,08,PM,20:59:15,08:59:15
75556,16,1259,59,20,08,PM,20:59:16,08:59:16
75557,17,1259,59,20,08,PM,20:59:17,08:59:17
75558,18,1259,59,20,08,PM,20:59:18,08:59:18
75559,19,1259,59,20,08,PM,20:59:19,08:59:19
75560,20,1259,59,20,08,PM,20:59:20,08:59:20
75561,21,1259,59,20,08,PM,20:59:21,08:59:21
75562,22,1259,59,20,08,PM,20:59:22,08:59:22
75563,23,1259,59,20,08,PM,20:59:23,08:59:23
75564,24,1259,59,20,08,PM,20:59:24,08:59:24
75565,25,1259,59,20,08,PM,20:59:25,08:59:25
75566,26,1259,59,20,08,PM,20:59:26,08:59:26
75567,27,1259,59,20,08,PM,20:59:27,08:59:27
75568,28,1259,59,20,08,PM,20:59:28,08:59:28
75569,29,1259,59,20,08,PM,20:59:29,08:59:29
75570,30,1259,59,20,08,PM,20:59:30,08:59:30
75571,31,1259,59,20,08,PM,20:59:31,08:59:31
75572,32,1259,59,20,08,PM,20:59:32,08:59:32
75573,33,1259,59,20,08,PM,20:59:33,08:59:33
75574,34,1259,59,20,08,PM,20:59:34,08:59:34
75575,35,1259,59,20,08,PM,20:59:35,08:59:35
75576,36,1259,59,20,08,PM,20:59:36,08:59:36
75577,37,1259,59,20,08,PM,20:59:37,08:59:37
75578,38,1259,59,20,08,PM,20:59:38,08:59:38
75579,39,1259,59,20,08,PM,20:59:39,08:59:39
75580,40,1259,59,20,08,PM,20:59:40,08:59:40
75581,41,1259,59,20,08,PM,20:59:41,08:59:41
75582,42,1259,59,20,08,PM,20:59:42,08:59:42
75583,43,1259,59,20,08,PM,20:59:43,08:59:43
75584,44,1259,59,20,08,PM,20:59:44,08:59:44
75585,45,1259,59,20,08,PM,20:59:45,08:59:45
75586,46,1259,59,20,08,PM,20:59:46,08:59:46
75587,47,1259,59,20,08,PM,20:59:47,08:59:47
75588,48,1259,59,20,08,PM,20:59:48,08:59:48
75589,49,1259,59,20,08,PM,20:59:49,08:59:49
75590,50,1259,59,20,08,PM,20:59:50,08:59:50
75591,51,1259,59,20,08,PM,20:59:51,08:59:51
75592,52,1259,59,20,08,PM,20:59:52,08:59:52
75593,53,1259,59,20,08,PM,20:59:53,08:59:53
75594,54,1259,59,20,08,PM,20:59:54,08:59:54
75595,55,1259,59,20,08,PM,20:59:55,08:59:55
75596,56,1259,59,20,08,PM,20:59:56,08:59:56
75597,57,1259,59,20,08,PM,20:59:57,08:59:57
75598,58,1259,59,20,08,PM,20:59:58,08:59:58
75599,59,1259,59,20,08,PM,20:59:59,08:59:59
75600,00,1260,00,21,09,PM,21:00:00,09:00:00
75601,01,1260,00,21,09,PM,21:00:01,09:00:01
75602,02,1260,00,21,09,PM,21:00:02,09:00:02
75603,03,1260,00,21,09,PM,21:00:03,09:00:03
75604,04,1260,00,21,09,PM,21:00:04,09:00:04
75605,05,1260,00,21,09,PM,21:00:05,09:00:05
75606,06,1260,00,21,09,PM,21:00:06,09:00:06
75607,07,1260,00,21,09,PM,21:00:07,09:00:07
75608,08,1260,00,21,09,PM,21:00:08,09:00:08
75609,09,1260,00,21,09,PM,21:00:09,09:00:09
75610,10,1260,00,21,09,PM,21:00:10,09:00:10
75611,11,1260,00,21,09,PM,21:00:11,09:00:11
75612,12,1260,00,21,09,PM,21:00:12,09:00:12
75613,13,1260,00,21,09,PM,21:00:13,09:00:13
75614,14,1260,00,21,09,PM,21:00:14,09:00:14
75615,15,1260,00,21,09,PM,21:00:15,09:00:15
75616,16,1260,00,21,09,PM,21:00:16,09:00:16
75617,17,1260,00,21,09,PM,21:00:17,09:00:17
75618,18,1260,00,21,09,PM,21:00:18,09:00:18
75619,19,1260,00,21,09,PM,21:00:19,09:00:19
75620,20,1260,00,21,09,PM,21:00:20,09:00:20
75621,21,1260,00,21,09,PM,21:00:21,09:00:21
75622,22,1260,00,21,09,PM,21:00:22,09:00:22
75623,23,1260,00,21,09,PM,21:00:23,09:00:23
75624,24,1260,00,21,09,PM,21:00:24,09:00:24
75625,25,1260,00,21,09,PM,21:00:25,09:00:25
75626,26,1260,00,21,09,PM,21:00:26,09:00:26
75627,27,1260,00,21,09,PM,21:00:27,09:00:27
75628,28,1260,00,21,09,PM,21:00:28,09:00:28
75629,29,1260,00,21,09,PM,21:00:29,09:00:29
75630,30,1260,00,21,09,PM,21:00:30,09:00:30
75631,31,1260,00,21,09,PM,21:00:31,09:00:31
75632,32,1260,00,21,09,PM,21:00:32,09:00:32
75633,33,1260,00,21,09,PM,21:00:33,09:00:33
75634,34,1260,00,21,09,PM,21:00:34,09:00:34
75635,35,1260,00,21,09,PM,21:00:35,09:00:35
75636,36,1260,00,21,09,PM,21:00:36,09:00:36
75637,37,1260,00,21,09,PM,21:00:37,09:00:37
75638,38,1260,00,21,09,PM,21:00:38,09:00:38
75639,39,1260,00,21,09,PM,21:00:39,09:00:39
75640,40,1260,00,21,09,PM,21:00:40,09:00:40
75641,41,1260,00,21,09,PM,21:00:41,09:00:41
75642,42,1260,00,21,09,PM,21:00:42,09:00:42
75643,43,1260,00,21,09,PM,21:00:43,09:00:43
75644,44,1260,00,21,09,PM,21:00:44,09:00:44
75645,45,1260,00,21,09,PM,21:00:45,09:00:45
75646,46,1260,00,21,09,PM,21:00:46,09:00:46
75647,47,1260,00,21,09,PM,21:00:47,09:00:47
75648,48,1260,00,21,09,PM,21:00:48,09:00:48
75649,49,1260,00,21,09,PM,21:00:49,09:00:49
75650,50,1260,00,21,09,PM,21:00:50,09:00:50
75651,51,1260,00,21,09,PM,21:00:51,09:00:51
75652,52,1260,00,21,09,PM,21:00:52,09:00:52
75653,53,1260,00,21,09,PM,21:00:53,09:00:53
75654,54,1260,00,21,09,PM,21:00:54,09:00:54
75655,55,1260,00,21,09,PM,21:00:55,09:00:55
75656,56,1260,00,21,09,PM,21:00:56,09:00:56
75657,57,1260,00,21,09,PM,21:00:57,09:00:57
75658,58,1260,00,21,09,PM,21:00:58,09:00:58
75659,59,1260,00,21,09,PM,21:00:59,09:00:59
75660,00,1261,01,21,09,PM,21:01:00,09:01:00
75661,01,1261,01,21,09,PM,21:01:01,09:01:01
75662,02,1261,01,21,09,PM,21:01:02,09:01:02
75663,03,1261,01,21,09,PM,21:01:03,09:01:03
75664,04,1261,01,21,09,PM,21:01:04,09:01:04
75665,05,1261,01,21,09,PM,21:01:05,09:01:05
75666,06,1261,01,21,09,PM,21:01:06,09:01:06
75667,07,1261,01,21,09,PM,21:01:07,09:01:07
75668,08,1261,01,21,09,PM,21:01:08,09:01:08
75669,09,1261,01,21,09,PM,21:01:09,09:01:09
75670,10,1261,01,21,09,PM,21:01:10,09:01:10
75671,11,1261,01,21,09,PM,21:01:11,09:01:11
75672,12,1261,01,21,09,PM,21:01:12,09:01:12
75673,13,1261,01,21,09,PM,21:01:13,09:01:13
75674,14,1261,01,21,09,PM,21:01:14,09:01:14
75675,15,1261,01,21,09,PM,21:01:15,09:01:15
75676,16,1261,01,21,09,PM,21:01:16,09:01:16
75677,17,1261,01,21,09,PM,21:01:17,09:01:17
75678,18,1261,01,21,09,PM,21:01:18,09:01:18
75679,19,1261,01,21,09,PM,21:01:19,09:01:19
75680,20,1261,01,21,09,PM,21:01:20,09:01:20
75681,21,1261,01,21,09,PM,21:01:21,09:01:21
75682,22,1261,01,21,09,PM,21:01:22,09:01:22
75683,23,1261,01,21,09,PM,21:01:23,09:01:23
75684,24,1261,01,21,09,PM,21:01:24,09:01:24
75685,25,1261,01,21,09,PM,21:01:25,09:01:25
75686,26,1261,01,21,09,PM,21:01:26,09:01:26
75687,27,1261,01,21,09,PM,21:01:27,09:01:27
75688,28,1261,01,21,09,PM,21:01:28,09:01:28
75689,29,1261,01,21,09,PM,21:01:29,09:01:29
75690,30,1261,01,21,09,PM,21:01:30,09:01:30
75691,31,1261,01,21,09,PM,21:01:31,09:01:31
75692,32,1261,01,21,09,PM,21:01:32,09:01:32
75693,33,1261,01,21,09,PM,21:01:33,09:01:33
75694,34,1261,01,21,09,PM,21:01:34,09:01:34
75695,35,1261,01,21,09,PM,21:01:35,09:01:35
75696,36,1261,01,21,09,PM,21:01:36,09:01:36
75697,37,1261,01,21,09,PM,21:01:37,09:01:37
75698,38,1261,01,21,09,PM,21:01:38,09:01:38
75699,39,1261,01,21,09,PM,21:01:39,09:01:39
75700,40,1261,01,21,09,PM,21:01:40,09:01:40
75701,41,1261,01,21,09,PM,21:01:41,09:01:41
75702,42,1261,01,21,09,PM,21:01:42,09:01:42
75703,43,1261,01,21,09,PM,21:01:43,09:01:43
75704,44,1261,01,21,09,PM,21:01:44,09:01:44
75705,45,1261,01,21,09,PM,21:01:45,09:01:45
75706,46,1261,01,21,09,PM,21:01:46,09:01:46
75707,47,1261,01,21,09,PM,21:01:47,09:01:47
75708,48,1261,01,21,09,PM,21:01:48,09:01:48
75709,49,1261,01,21,09,PM,21:01:49,09:01:49
75710,50,1261,01,21,09,PM,21:01:50,09:01:50
75711,51,1261,01,21,09,PM,21:01:51,09:01:51
75712,52,1261,01,21,09,PM,21:01:52,09:01:52
75713,53,1261,01,21,09,PM,21:01:53,09:01:53
75714,54,1261,01,21,09,PM,21:01:54,09:01:54
75715,55,1261,01,21,09,PM,21:01:55,09:01:55
75716,56,1261,01,21,09,PM,21:01:56,09:01:56
75717,57,1261,01,21,09,PM,21:01:57,09:01:57
75718,58,1261,01,21,09,PM,21:01:58,09:01:58
75719,59,1261,01,21,09,PM,21:01:59,09:01:59
75720,00,1262,02,21,09,PM,21:02:00,09:02:00
75721,01,1262,02,21,09,PM,21:02:01,09:02:01
75722,02,1262,02,21,09,PM,21:02:02,09:02:02
75723,03,1262,02,21,09,PM,21:02:03,09:02:03
75724,04,1262,02,21,09,PM,21:02:04,09:02:04
75725,05,1262,02,21,09,PM,21:02:05,09:02:05
75726,06,1262,02,21,09,PM,21:02:06,09:02:06
75727,07,1262,02,21,09,PM,21:02:07,09:02:07
75728,08,1262,02,21,09,PM,21:02:08,09:02:08
75729,09,1262,02,21,09,PM,21:02:09,09:02:09
75730,10,1262,02,21,09,PM,21:02:10,09:02:10
75731,11,1262,02,21,09,PM,21:02:11,09:02:11
75732,12,1262,02,21,09,PM,21:02:12,09:02:12
75733,13,1262,02,21,09,PM,21:02:13,09:02:13
75734,14,1262,02,21,09,PM,21:02:14,09:02:14
75735,15,1262,02,21,09,PM,21:02:15,09:02:15
75736,16,1262,02,21,09,PM,21:02:16,09:02:16
75737,17,1262,02,21,09,PM,21:02:17,09:02:17
75738,18,1262,02,21,09,PM,21:02:18,09:02:18
75739,19,1262,02,21,09,PM,21:02:19,09:02:19
75740,20,1262,02,21,09,PM,21:02:20,09:02:20
75741,21,1262,02,21,09,PM,21:02:21,09:02:21
75742,22,1262,02,21,09,PM,21:02:22,09:02:22
75743,23,1262,02,21,09,PM,21:02:23,09:02:23
75744,24,1262,02,21,09,PM,21:02:24,09:02:24
75745,25,1262,02,21,09,PM,21:02:25,09:02:25
75746,26,1262,02,21,09,PM,21:02:26,09:02:26
75747,27,1262,02,21,09,PM,21:02:27,09:02:27
75748,28,1262,02,21,09,PM,21:02:28,09:02:28
75749,29,1262,02,21,09,PM,21:02:29,09:02:29
75750,30,1262,02,21,09,PM,21:02:30,09:02:30
75751,31,1262,02,21,09,PM,21:02:31,09:02:31
75752,32,1262,02,21,09,PM,21:02:32,09:02:32
75753,33,1262,02,21,09,PM,21:02:33,09:02:33
75754,34,1262,02,21,09,PM,21:02:34,09:02:34
75755,35,1262,02,21,09,PM,21:02:35,09:02:35
75756,36,1262,02,21,09,PM,21:02:36,09:02:36
75757,37,1262,02,21,09,PM,21:02:37,09:02:37
75758,38,1262,02,21,09,PM,21:02:38,09:02:38
75759,39,1262,02,21,09,PM,21:02:39,09:02:39
75760,40,1262,02,21,09,PM,21:02:40,09:02:40
75761,41,1262,02,21,09,PM,21:02:41,09:02:41
75762,42,1262,02,21,09,PM,21:02:42,09:02:42
75763,43,1262,02,21,09,PM,21:02:43,09:02:43
75764,44,1262,02,21,09,PM,21:02:44,09:02:44
75765,45,1262,02,21,09,PM,21:02:45,09:02:45
75766,46,1262,02,21,09,PM,21:02:46,09:02:46
75767,47,1262,02,21,09,PM,21:02:47,09:02:47
75768,48,1262,02,21,09,PM,21:02:48,09:02:48
75769,49,1262,02,21,09,PM,21:02:49,09:02:49
75770,50,1262,02,21,09,PM,21:02:50,09:02:50
75771,51,1262,02,21,09,PM,21:02:51,09:02:51
75772,52,1262,02,21,09,PM,21:02:52,09:02:52
75773,53,1262,02,21,09,PM,21:02:53,09:02:53
75774,54,1262,02,21,09,PM,21:02:54,09:02:54
75775,55,1262,02,21,09,PM,21:02:55,09:02:55
75776,56,1262,02,21,09,PM,21:02:56,09:02:56
75777,57,1262,02,21,09,PM,21:02:57,09:02:57
75778,58,1262,02,21,09,PM,21:02:58,09:02:58
75779,59,1262,02,21,09,PM,21:02:59,09:02:59
75780,00,1263,03,21,09,PM,21:03:00,09:03:00
75781,01,1263,03,21,09,PM,21:03:01,09:03:01
75782,02,1263,03,21,09,PM,21:03:02,09:03:02
75783,03,1263,03,21,09,PM,21:03:03,09:03:03
75784,04,1263,03,21,09,PM,21:03:04,09:03:04
75785,05,1263,03,21,09,PM,21:03:05,09:03:05
75786,06,1263,03,21,09,PM,21:03:06,09:03:06
75787,07,1263,03,21,09,PM,21:03:07,09:03:07
75788,08,1263,03,21,09,PM,21:03:08,09:03:08
75789,09,1263,03,21,09,PM,21:03:09,09:03:09
75790,10,1263,03,21,09,PM,21:03:10,09:03:10
75791,11,1263,03,21,09,PM,21:03:11,09:03:11
75792,12,1263,03,21,09,PM,21:03:12,09:03:12
75793,13,1263,03,21,09,PM,21:03:13,09:03:13
75794,14,1263,03,21,09,PM,21:03:14,09:03:14
75795,15,1263,03,21,09,PM,21:03:15,09:03:15
75796,16,1263,03,21,09,PM,21:03:16,09:03:16
75797,17,1263,03,21,09,PM,21:03:17,09:03:17
75798,18,1263,03,21,09,PM,21:03:18,09:03:18
75799,19,1263,03,21,09,PM,21:03:19,09:03:19
75800,20,1263,03,21,09,PM,21:03:20,09:03:20
75801,21,1263,03,21,09,PM,21:03:21,09:03:21
75802,22,1263,03,21,09,PM,21:03:22,09:03:22
75803,23,1263,03,21,09,PM,21:03:23,09:03:23
75804,24,1263,03,21,09,PM,21:03:24,09:03:24
75805,25,1263,03,21,09,PM,21:03:25,09:03:25
75806,26,1263,03,21,09,PM,21:03:26,09:03:26
75807,27,1263,03,21,09,PM,21:03:27,09:03:27
75808,28,1263,03,21,09,PM,21:03:28,09:03:28
75809,29,1263,03,21,09,PM,21:03:29,09:03:29
75810,30,1263,03,21,09,PM,21:03:30,09:03:30
75811,31,1263,03,21,09,PM,21:03:31,09:03:31
75812,32,1263,03,21,09,PM,21:03:32,09:03:32
75813,33,1263,03,21,09,PM,21:03:33,09:03:33
75814,34,1263,03,21,09,PM,21:03:34,09:03:34
75815,35,1263,03,21,09,PM,21:03:35,09:03:35
75816,36,1263,03,21,09,PM,21:03:36,09:03:36
75817,37,1263,03,21,09,PM,21:03:37,09:03:37
75818,38,1263,03,21,09,PM,21:03:38,09:03:38
75819,39,1263,03,21,09,PM,21:03:39,09:03:39
75820,40,1263,03,21,09,PM,21:03:40,09:03:40
75821,41,1263,03,21,09,PM,21:03:41,09:03:41
75822,42,1263,03,21,09,PM,21:03:42,09:03:42
75823,43,1263,03,21,09,PM,21:03:43,09:03:43
75824,44,1263,03,21,09,PM,21:03:44,09:03:44
75825,45,1263,03,21,09,PM,21:03:45,09:03:45
75826,46,1263,03,21,09,PM,21:03:46,09:03:46
75827,47,1263,03,21,09,PM,21:03:47,09:03:47
75828,48,1263,03,21,09,PM,21:03:48,09:03:48
75829,49,1263,03,21,09,PM,21:03:49,09:03:49
75830,50,1263,03,21,09,PM,21:03:50,09:03:50
75831,51,1263,03,21,09,PM,21:03:51,09:03:51
75832,52,1263,03,21,09,PM,21:03:52,09:03:52
75833,53,1263,03,21,09,PM,21:03:53,09:03:53
75834,54,1263,03,21,09,PM,21:03:54,09:03:54
75835,55,1263,03,21,09,PM,21:03:55,09:03:55
75836,56,1263,03,21,09,PM,21:03:56,09:03:56
75837,57,1263,03,21,09,PM,21:03:57,09:03:57
75838,58,1263,03,21,09,PM,21:03:58,09:03:58
75839,59,1263,03,21,09,PM,21:03:59,09:03:59
75840,00,1264,04,21,09,PM,21:04:00,09:04:00
75841,01,1264,04,21,09,PM,21:04:01,09:04:01
75842,02,1264,04,21,09,PM,21:04:02,09:04:02
75843,03,1264,04,21,09,PM,21:04:03,09:04:03
75844,04,1264,04,21,09,PM,21:04:04,09:04:04
75845,05,1264,04,21,09,PM,21:04:05,09:04:05
75846,06,1264,04,21,09,PM,21:04:06,09:04:06
75847,07,1264,04,21,09,PM,21:04:07,09:04:07
75848,08,1264,04,21,09,PM,21:04:08,09:04:08
75849,09,1264,04,21,09,PM,21:04:09,09:04:09
75850,10,1264,04,21,09,PM,21:04:10,09:04:10
75851,11,1264,04,21,09,PM,21:04:11,09:04:11
75852,12,1264,04,21,09,PM,21:04:12,09:04:12
75853,13,1264,04,21,09,PM,21:04:13,09:04:13
75854,14,1264,04,21,09,PM,21:04:14,09:04:14
75855,15,1264,04,21,09,PM,21:04:15,09:04:15
75856,16,1264,04,21,09,PM,21:04:16,09:04:16
75857,17,1264,04,21,09,PM,21:04:17,09:04:17
75858,18,1264,04,21,09,PM,21:04:18,09:04:18
75859,19,1264,04,21,09,PM,21:04:19,09:04:19
75860,20,1264,04,21,09,PM,21:04:20,09:04:20
75861,21,1264,04,21,09,PM,21:04:21,09:04:21
75862,22,1264,04,21,09,PM,21:04:22,09:04:22
75863,23,1264,04,21,09,PM,21:04:23,09:04:23
75864,24,1264,04,21,09,PM,21:04:24,09:04:24
75865,25,1264,04,21,09,PM,21:04:25,09:04:25
75866,26,1264,04,21,09,PM,21:04:26,09:04:26
75867,27,1264,04,21,09,PM,21:04:27,09:04:27
75868,28,1264,04,21,09,PM,21:04:28,09:04:28
75869,29,1264,04,21,09,PM,21:04:29,09:04:29
75870,30,1264,04,21,09,PM,21:04:30,09:04:30
75871,31,1264,04,21,09,PM,21:04:31,09:04:31
75872,32,1264,04,21,09,PM,21:04:32,09:04:32
75873,33,1264,04,21,09,PM,21:04:33,09:04:33
75874,34,1264,04,21,09,PM,21:04:34,09:04:34
75875,35,1264,04,21,09,PM,21:04:35,09:04:35
75876,36,1264,04,21,09,PM,21:04:36,09:04:36
75877,37,1264,04,21,09,PM,21:04:37,09:04:37
75878,38,1264,04,21,09,PM,21:04:38,09:04:38
75879,39,1264,04,21,09,PM,21:04:39,09:04:39
75880,40,1264,04,21,09,PM,21:04:40,09:04:40
75881,41,1264,04,21,09,PM,21:04:41,09:04:41
75882,42,1264,04,21,09,PM,21:04:42,09:04:42
75883,43,1264,04,21,09,PM,21:04:43,09:04:43
75884,44,1264,04,21,09,PM,21:04:44,09:04:44
75885,45,1264,04,21,09,PM,21:04:45,09:04:45
75886,46,1264,04,21,09,PM,21:04:46,09:04:46
75887,47,1264,04,21,09,PM,21:04:47,09:04:47
75888,48,1264,04,21,09,PM,21:04:48,09:04:48
75889,49,1264,04,21,09,PM,21:04:49,09:04:49
75890,50,1264,04,21,09,PM,21:04:50,09:04:50
75891,51,1264,04,21,09,PM,21:04:51,09:04:51
75892,52,1264,04,21,09,PM,21:04:52,09:04:52
75893,53,1264,04,21,09,PM,21:04:53,09:04:53
75894,54,1264,04,21,09,PM,21:04:54,09:04:54
75895,55,1264,04,21,09,PM,21:04:55,09:04:55
75896,56,1264,04,21,09,PM,21:04:56,09:04:56
75897,57,1264,04,21,09,PM,21:04:57,09:04:57
75898,58,1264,04,21,09,PM,21:04:58,09:04:58
75899,59,1264,04,21,09,PM,21:04:59,09:04:59
75900,00,1265,05,21,09,PM,21:05:00,09:05:00
75901,01,1265,05,21,09,PM,21:05:01,09:05:01
75902,02,1265,05,21,09,PM,21:05:02,09:05:02
75903,03,1265,05,21,09,PM,21:05:03,09:05:03
75904,04,1265,05,21,09,PM,21:05:04,09:05:04
75905,05,1265,05,21,09,PM,21:05:05,09:05:05
75906,06,1265,05,21,09,PM,21:05:06,09:05:06
75907,07,1265,05,21,09,PM,21:05:07,09:05:07
75908,08,1265,05,21,09,PM,21:05:08,09:05:08
75909,09,1265,05,21,09,PM,21:05:09,09:05:09
75910,10,1265,05,21,09,PM,21:05:10,09:05:10
75911,11,1265,05,21,09,PM,21:05:11,09:05:11
75912,12,1265,05,21,09,PM,21:05:12,09:05:12
75913,13,1265,05,21,09,PM,21:05:13,09:05:13
75914,14,1265,05,21,09,PM,21:05:14,09:05:14
75915,15,1265,05,21,09,PM,21:05:15,09:05:15
75916,16,1265,05,21,09,PM,21:05:16,09:05:16
75917,17,1265,05,21,09,PM,21:05:17,09:05:17
75918,18,1265,05,21,09,PM,21:05:18,09:05:18
75919,19,1265,05,21,09,PM,21:05:19,09:05:19
75920,20,1265,05,21,09,PM,21:05:20,09:05:20
75921,21,1265,05,21,09,PM,21:05:21,09:05:21
75922,22,1265,05,21,09,PM,21:05:22,09:05:22
75923,23,1265,05,21,09,PM,21:05:23,09:05:23
75924,24,1265,05,21,09,PM,21:05:24,09:05:24
75925,25,1265,05,21,09,PM,21:05:25,09:05:25
75926,26,1265,05,21,09,PM,21:05:26,09:05:26
75927,27,1265,05,21,09,PM,21:05:27,09:05:27
